Parent SKU,UPC,Product Name,Walmart ID,Product Type,Commission Rate,Buy Box Price ($),Sync Status,Pushed At
N66633,0037332140135,,ING-N66633,Surge Suppressors,1.1475,109.99,synced,36:42.8
N66637,0037332140173,,ING-N66637,Surge Suppressors,1.15,55.38,synced,49:27.7
N68587,0037332138354,,18881,Network Cables,1.1502,28.72,synced,49:27.3
N68588,0037332138644,,11930,Network Cables,1.1499,25.01,synced,49:26.2
N68883,0037332141187,,37100,Network Cables,1.1506,8.9,synced,49:58.7
N68907,0037332140043,,ING-N68907,KVM Switches,1.15,55.62,synced,50:00.7
N71135,0065030824958,,ING-N71135,KVM Switches,1.1145,217.05,synced,36:43.4
NB0480,0731304291527,,61018,Computer Racks & Mounts,1.125,,synced,49:26.7
NB0481,0731304291534,,494952,Computer Rack Hardware & Accessories,1.1254,139.22,synced,50:01.2
NB0483,0731304291558,,ING-NB0483,Cable Organizers,1.15,141.7,synced,50:01.7
NB7902,0065030845366,,3250,Computer Cables,1.1502,16.5,synced,50:04.2
NB8664,0077511360558,,78934,Shredder Bags,1.1501,41.72,synced,50:02.7
NB8680,0065030846554,,22638,Network Cards,1.1501,33.5,synced,49:30.2
NB8700,0065030831239,,ING-NB8700,Network Cables,1.1502,13.42,synced,49:32.7
NB8702,0065030794862,,37154,Network Cables,1.1496,10.95,synced,50:03.2
NB8711,0065030821513,,ING-NB8711,Computer Cables,1.1501,20,synced,49:33.2
NB8716,0065030791564,,ING-NB8716,Network Cables,1.1501,19.78,synced,50:03.7
NC2990,0873791003006,,68697,Computer Cables,1.1498,17.79,synced,49:30.7
NC3125,0800975026650,,ING-NC3125,Hardware Brackets,1.1502,25.01,synced,36:44.9
NE7711,0065030846097,,ING-NE7711,Audio & Video Receivers,1.0799,32.9,synced,49:32.2
NE7845,0065030778626,,ING-NE7845,Network Cables,1.1501,14.35,synced,50:02.2
NE7861,0065030797672,,31451,Network Cables,1.1502,31.95,synced,49:29.2
NE8992,0807648019285,,ING-NE8992,Other Power & Hand Tool Accessories,1.15,24.01,synced,49:31.7
NE9315,0071701187710,,ING-NE9315,Label Maker Tape,1.15,13.93,synced,36:38.4
NF0544,0882658440007,,281820,Antennas,1.08,153.54,synced,49:31.2
NF0997,0698833022193,,ING-NF0997,Electronics Stands,1.0888,850.7,synced,49:29.7
NF5299,0037332167088,,ING-NF5299,Surge Suppressors,1.1386,124.19,synced,49:28.7
NF6367,0065030842747,,8810,Computer Cables,1.15,20.65,synced,36:38.8
NF6371,0065030845137,,ING-NF6371,Computer Cables,1.15,30.36,synced,49:28.2
NF7717,0065030845878,,ING-NF7717,Computer Cables,1.1503,15.53,synced,36:39.4
NG1986,0767035196619,,18066,Network Cards,1.1052,294.2,synced,49:34.3
NG9806,0821455032220,,ING-NG9806,Network Switch Modules,1.1501,59.64,synced,49:35.2
NJ1784,0824142363720,,ING-NJ1784,Computer Monitors,1.06,649.99,synced,50:04.7
NJ1844,0195892063117,,ING-NJ1844,Device-Specific Electronics Chargers,1.15,114.71,synced,49:35.7
NJ2060,0810136920833,,ING-NJ2060,Laptop Docking Stations,1.1295,167.41,synced,36:39.9
NJ2135,0810136920673,,ING-NJ2135,Laptop Docking Stations,1.15,79.99,synced,49:33.7
NJ2138,0810136920994,,ING-NJ2138,KVM Switches,1.1397,140.91,synced,49:36.2
NJ2304,0065030909174,,ING-NJ2304,Computer Port Cards,1.15,84.99,synced,49:34.7
NJ2754,0881317521903,,ING-NJ2754,Device-Specific Electronics Chargers,1.1499,47.68,synced,49:37.7
NJ3118,0840304767847,,ING-NJ3118,Cell Phone Cases,1.15,51.79,synced,51:14.3
NJ3887,0196388386369,,ING-NJ3887,Computer Keyboards,1.1344,134.99,synced,49:37.2
NJ3905,0758479024507,,520008,Network Switches,1.1034,178.41,synced,50:05.2
NJ4187,0633886017192,,ING-NJ4187,"Tablet Holders, Carriers & Cases",1.1499,39.99,synced,49:36.7
NJ4822,0837324005226,,ING-NJ4822,Network Switches,1.1041,303.05,synced,49:38.7
NJ4825,0837324005219,,ING-NJ4825,Network Switches,1.1063,276.83,synced,50:06.2
NJ4970,0198153586189,,ING-NJ4970,Tablet Computers,1.06,313.74,synced,50:07.8
NJ5098,0887276871028,,ING-NJ5098,Cell Phones,1.08,2364.33,synced,49:38.3
NJ5241,0198153871858,,ING-NJ5241,Desktop Computers,1.06,1441.15,synced,07:34.4
NJ5243,0198153871926,,ING-NJ5243,Desktop Computers,1.06,1495.94,synced,50:07.3
NJ5250,0198153871391,,ING-NJ5250,Desktop Computers,1.06,1376.73,synced,50:06.7
NJ5253,0198153869329,,ING-NJ5253,Desktop Computers,1.06,2147.84,synced,50:05.7
NJ5256,0198153869954,,ING-NJ5256,Desktop Computers,1.06,999,synced,50:08.3
NJ5258,0198153872497,,ING-NJ5258,Desktop Computers,1.06,1244.62,synced,49:40.2
NJ5260,0198153875009,,ING-NJ5260,Desktop Computers,1.06,1088.12,synced,51:54.3
NJ5290,0037332287694,,ING-NJ5290,Surge Suppressors,1.1283,143.52,synced,49:39.7
NJ6128,0822088045984,,713596,Cable Connectors,1.1498,13.55,synced,50:08.8
NJ6350,0822088112952,,427516,Power Adapters,1.1499,,synced,49:39.2
NJ7008,0097855196811,,ING-NJ7008,Camera & Camcorder Mounts,1.1501,91.97,synced,49:41.2
NJ7081,0785414124633,,ING-NJ7081,Computer Scanners,1.0912,539.99,synced,36:40.4
NJ7459,0757120008927,,145320,Network Cables,1.1498,24.61,synced,49:42.7
NJ7790,0819927013433,,ING-NJ7790,Laptop Docking Stations,1.1039,299.95,synced,49:40.7
NJ7861,0840390331380,,ING-NJ7861,Electronics Film Protectors,1.15,39.04,synced,49:41.7
NJ7862,0840390333384,,ING-NJ7862,Electronics Film Protectors,1.1499,34.23,synced,50:09.3
NJ7865,0840390331397,,ING-NJ7865,Electronics Film Protectors,1.15,45.28,synced,49:42.2
NJ7866,0840390331373,,ING-NJ7866,Electronics Film Protectors,1.1499,60,synced,49:43.2
NJ9273,0092636234881,,ING-N36556,Laptop Bags,1.15,80.43,synced,49:43.7
NJ9785,0065030907156,,ING-NJ9785,Cable Organizers,1.15,52.24,synced,50:09.8
NK0300,0840390314130,,ING-NK0300,"Tablet Holders, Carriers & Cases",1.1392,118.26,synced,49:45.2
NK0449,0886734894128,,ING-NK0449,Device-Specific Electronics Batteries,1.1499,96.84,synced,50:10.3
NK0456,0886734880459,,ING-NK0456,Device-Specific Electronics Batteries,1.1501,114.44,synced,49:44.2
NK0463,0886734892223,,ING-NK0463,Device-Specific Electronics Batteries,1.1452,116.93,synced,49:44.7
NK0465,0886734868785,,641238,Device-Specific Electronics Batteries,1.15,78.19,synced,50:11.3
NK0654,0606449166422,,ING-S36950,Network Routers,1.0965,424.21,synced,50:10.8
NK0664,0606449157758,,ING-NK0664,Modems,1.08,324.75,synced,49:45.7
NK2428,0810078050544,,ING-NK2428,Computer Video Cards,1.15,63.36,synced,52:49.9
NK2896,0885397270980,,715072,Network Routers,1.1499,35.94,synced,50:12.3
NK2901,0885397270997,,711492,Network Routers,1.1499,33.17,synced,49:46.2
NK2908,0885397276197,,ING-NK2908,Wireless Access Points,1.15,100.01,synced,50:11.8
NK2920,0885397270720,,381142,Signal Repeaters,1.1499,18.92,synced,49:48.3
NK2923,0885397270317,,293134,Network Switches,1.1498,12.99,synced,36:41.4
NK2938,0885397020349,,497730,Network Switches,1.1499,36.55,synced,49:46.7
NK2954,0885397276029,,ING-NK2954,Network Switches,1.15,29.06,synced,50:13.3
NK2963,0885397271406,,711399,Network Switches,1.15,25,synced,49:47.3
NK3664,0198154815219,,ING-NK3664,Desktop Computers,1.06,1645.77,synced,49:48.8
NK4233,0845226022845,,ING-NK4233,Televisions,1.08,128,synced,36:40.9
NK4341,0065030909594,,ING-NK4341,Computer Cables,1.1499,20.52,synced,36:41.9
NK4342,0065030902038,,ING-NK4342,Computer Racks & Mounts,1.1033,288.03,synced,49:47.7
NK5090,0840460603751,,ING-NK5090,Network Switches,1.1499,21.68,synced,36:45.9
NK5095,0845973072162,,ING-NK5095,Network Switches,1.1501,29.62,synced,49:49.3
NK5097,0840030709739,,ING-JP1630,Network Switches,1.0897,780.93,synced,36:45.4
NK5098,0840030705267,,ING-NK5098,Network Routers,1.1024,299.99,synced,49:50.8
NK5101,0840460605168,,ING-NK5101,Network Switch Modules,1.1501,19.99,synced,50:13.8
NK5116,0840030702815,,ING-NK5116,Network Cables,1.1502,29,synced,36:46.3
NK5408,0197497663846,,ING-NK5408,Computer Replacement Parts,1.1287,151.36,synced,50:12.8
NK5433,0650177703268,,ING-NK5433,TV & Monitor Mounts,1.1442,124.86,synced,49:50.3
NK5503,0757120508816,,700175,Network Cables,1.1501,47.74,synced,50:14.3
NK5633,0840046050818,,ING-NK5633,Computer Monitors,1.06,1125.94,synced,49:49.7
NK6682,0706487026129,,ING-NK6682,Headsets,1.1053,260,synced,49:51.2
NK6687,0706487026006,,ING-NK6687,Headsets,1.101,219.99,synced,49:51.8
NK6702,0706487026297,,ING-NK6702,Headsets,1.0976,372.8,synced,51:56.9
NK6717,0706487026181,,ING-NK6717,Headsets,1.103,285.34,synced,49:52.3
NK6889,0633886016973,,ING-NK6889,USB Hubs,1.15,89.93,synced,49:52.8
NK7514,0840390333872,,ING-NK7514,"Tablet Holders, Carriers & Cases",1.15,47.12,synced,49:53.3
NK7516,0012502674245,,ING-NK7516,Computer Scanners,1.1013,324.99,synced,50:14.8
NK9680,0850053009754,,ING-NK9680,Desktop Computers,1.06,1223.75,synced,48:57.7
NK9754,0840390311627,,ING-NK9754,Portable Power Packs,1.15,79.99,synced,48:58.2
NM0159,0810052987736,,ING-NM0159,Headsets,1.1233,137.98,synced,48:57.2
NM2094,0810084693582,,ING-NM2094,Surveillance Cameras,1.08,359.49,synced,49:07.2
NM6326,0065030902045,,ING-NM6326,TV & Monitor Mounts,1.1174,144.39,synced,48:58.7
NM6327,0065030916011,,ING-NM6327,Computer Cables,1.1501,12.35,synced,49:07.7
NM6329,0065030902052,,ING-NM6329,TV & Monitor Mounts,1.1043,293.19,synced,48:59.2
NM6334,0065030909709,,ING-NM6334,Computer Cables,1.1502,8.99,synced,49:08.2
NM9969,0882508000801,,ING-NM9970,Laptop Computers,1.06,368.83,synced,49:00.2
NM9970,0882508000801,,ING-NM9970,Laptop Computers,1.06,368.83,synced,48:59.7
NN0165,0757120006923,,65055,Network Cables,1.1502,20.03,synced,49:08.7
NN0166,0757120006923,,65055,Network Cables,1.1502,20.03,synced,36:35.8
NN0487,0832938099067,,ING-NN0487,Wireless Access Points,1.0872,977.67,synced,49:10.7
NN0488,0832938097704,,ING-NN0488,Wireless Access Points,1.0842,1938.73,synced,49:09.7
NN1323,0824142380864,,ING-NN1323,Laptop Computers,1.06,949.99,synced,49:01.2
NN1469,0821270701455,,ING-NN1469,Laptop Computers,1.06,505.87,synced,49:00.7
NN2437,0065030898263,,ING-NN2437,Computer Cables,1.15,54.7,synced,49:11.2
NN2439,0065030912761,,ING-NN2439,Computer Port Cards,1.1433,105.6,synced,49:09.2
NN2996,0763649182437,,ING-NN2996,Hard Drives,1.1088,259.95,synced,49:10.2
NN2999,0763649180907,,ING-NN2999,Hard Drives,1.1294,141.82,synced,49:01.7
NN3767,0886734896740,,ING-NN3767,Device-Specific Electronics Chargers,1.15,50.41,synced,49:04.2
NN3768,0886734896726,,ING-NN3768,Power Adapters,1.15,76.84,synced,49:04.7
NN3772,0886734896672,,ING-NN3772,Device-Specific Electronics Chargers,1.15,74.99,synced,49:05.7
NN5193,0662774046310,,ING-NN5193,Computer Cables,1.15,110.62,synced,49:02.7
NN5255,0810070367978,,ING-NN5255,"Tablet Holders, Carriers & Cases",1.1501,44.95,synced,49:12.2
NN5588,0195892105817,,ING-NN5588,Network Cards,1.1341,141.35,synced,49:02.2
NN5694,0197961404982,,ING-NN5694,Computer Monitors,1.06,178.99,synced,49:03.2
NN5695,0198122904686,,ING-NN5695,Computer Monitors,1.06,269,synced,49:03.7
NN5700,0198701878582,,ING-NN5700,Desktop Computers,1.06,1456.49,synced,49:05.2
NN5833,0195133258517,,ING-NN5833,Laptop Computers,1.06,441.74,synced,49:11.7
NN6795,0819921012975,,ING-NN6795,Device-Specific Electronics Chargers,1.1501,32.99,synced,49:12.7
NN6808,0819921016300,,ING-NN6808,Tripods,1.08,169.99,synced,49:06.7
NN6811,0819921013781,,ING-NN6811,USB Hubs,1.15,49.99,synced,49:06.2
NN6850,0840025253742,,ING-NN6850,Computer Video Cards,1.1496,99.99,synced,49:13.2
NP0107,0850041503653,,ING-NP0107,Video Game Chairs,1.15,271.97,synced,48:48.2
NP0108,0850041503660,,ING-NP0108,Video Game Chairs,1.15,271.97,synced,48:47.7
NP1079,0012502673996,,ING-NP1079,Printers & All-in-Ones,1.15,224.99,synced,48:36.7
NP1276,0065030906180,,ING-NP1276,Laptop Security Locks,1.15,57.54,synced,48:48.7
NP1278,0065030900713,,ING-NP1278,Laptop Security Locks,1.15,42.16,synced,48:36.2
NP1998,0190017702728,,ING-NP1998,Network Switches,1.1067,270.08,synced,48:35.7
NP2063,0195892097198,,ING-NP2063,Computer Keyboard & Mouse Sets,1.15,87.83,synced,48:37.2
NP2344,0822088109495,,669686,Network Adapters,1.096,508.49,synced,48:37.7
NP2987,0197961052183,,ING-NP2987,Computer Replacement Parts,1.0862,1120.38,synced,48:38.7
NP2995,0884116475255,,ING-NP2995,Computer Keyboards,1.1501,39.17,synced,48:50.2
NP3077,0198155174940,,ING-NP3077,Laptop Computers,1.06,2317.62,synced,48:49.7
NP3426,0198828256515,,ING-NP3426,Laptop Computers,1.06,1599,synced,48:49.2
NP3432,0198828256485,,ING-NP3432,Laptop Computers,1.06,1467.98,synced,48:38.2
NP4310,0735858550567,,ING-NP4310,Processors,1.1003,189.99,synced,48:34.2
NP4372,0197497475289,,ING-NP4372,VoIP Phones,1.08,150.9,synced,48:40.2
NP4493,0662774046327,,ING-NP4493,Video Capture Devices,1.1076,276.79,synced,48:42.7
NP4543,0097855186737,,ING-NP4543,Computer Mice,1.1501,39.98,synced,48:50.7
NP4544,0097855199300,,ING-NP4544,Portable Speakers,1.15,49.99,synced,48:54.7
NP4545,0097855196668,,ING-NP4545,Computer Mice,1.1377,93.19,synced,48:39.2
NP4546,0097855195029,,ING-NP4546,Computer Keyboards,1.1055,189.99,synced,48:55.2
NP4550,0097855200198,,ING-NP4550,Computer Mice,1.1176,134.99,synced,48:42.2
NP4551,0097855199423,,ING-NP4551,Portable Speakers,1.15,49.99,synced,48:41.7
NP4553,0097855195166,,ING-NP4553,Computer Keyboards,1.1067,179.99,synced,48:51.2
NP4555,0097855199386,,ING-NP4555,Portable Speakers,1.15,54.99,synced,48:33.7
NP4558,0097855194992,,ING-NP4558,Computer Keyboards,1.1067,272.05,synced,48:39.7
NP4564,0097855195647,,ING-NP4564,Headsets,1.1501,29.99,synced,48:54.2
NP4574,0097855197092,,ING-NP4574,Computer Keyboards,1.1119,159.99,synced,07:58.9
NP4726,0757120011767,,500046,Network Cables,1.1503,15.82,synced,48:53.7
NP4727,0757120011774,,500042,Network Cables,1.1498,8.99,synced,48:52.7
NP4910,0840390317155,,ING-NP4910,Electronics Film Protectors,1.1499,29.99,synced,48:53.2
NP4913,0840390317148,,ING-NP4913,Electronics Film Protectors,1.1501,32.72,synced,48:51.7
NP4914,0840390317162,,ING-NP4914,Electronics Film Protectors,1.1501,35.14,synced,48:40.7
NP4916,0840390317179,,ING-NP4916,Electronics Film Protectors,1.15,32.74,synced,48:52.2
NP4919,0840390317292,,ING-NP4919,Electronics Film Protectors,1.15,26.5,synced,48:41.2
NP5961,0705110115537,,ING-NP5961,Computer Replacement Parts,1.15,39.26,synced,48:43.2
NP6090,0065030900522,,ING-NP6090,TV & Monitor Mounts,1.1502,23.42,synced,48:55.7
NP6091,0065030903240,,ING-NP6091,Computer Cables,1.1501,48.82,synced,48:44.2
NP6094,0065030899857,,ING-NP6094,Computer Cables,1.1358,131.99,synced,36:35.4
NP6529,0196548308248,,ING-NP6529,Device-Specific Electronics Chargers,1.15,49,synced,48:44.7
NP6673,0840006676331,,ING-NP6673,Computer Power Supplies,1.1141,159.99,synced,48:43.7
NP6844,0766907029475,,ING-NP6844,Computer Monitors,1.06,152.99,synced,48:56.2
NP8538,0037332289018,,ING-NP8538,Power Cables,1.1502,27.72,synced,48:45.2
NP8544,0037332289025,,ING-NP8544,Power Cables,1.1502,39.64,synced,48:45.7
NP8641,0840046050658,,ING-NP8641,Computer Monitors,1.06,875.14,synced,48:34.7
NQ1109,0840064410601,,ING-SF6246,Headsets,1.15,82.71,synced,48:46.7
NQ1143,0757120008569,,50380,Network Cables,1.15,31.67,synced,48:46.2
NQ1144,0757120008545,,50867,Network Cables,1.1501,26.1,synced,48:56.7
NQ1145,0757120008514,,21859,Network Cables,1.1497,21.92,synced,48:47.2
NQ1153,0886734896535,,ING-NQ1153,Device-Specific Electronics Batteries,1.1453,123.46,synced,48:35.2
NR3330,0850053009884,,ING-NR3330,Multimedia Projectors,1.08,625,synced,47:31.6
NR3336,0850053009860,,ING-NR3336,Multimedia Projectors,1.08,553,synced,47:32.2
NR3337,0850053009563,,ING-NR3337,Multimedia Projectors,1.08,463.54,synced,48:33.2
NR3433,0007498365178,,763443,Network Cables,1.1501,,synced,47:32.7
NR3627,0092636367978,,ING-NR3627,"Tablet Holders, Carriers & Cases",1.147,111.29,synced,47:31.1
NR4321,0065030906302,,ING-NR4321,Electronics Stands,1.0896,721.03,synced,47:33.7
NR4375,0822088108948,,713863,Other Electronic Components & Accessories,1.1499,57.15,synced,46:37.7
NR4819,0662774040509,,ING-NR4819,Other Electronic Components & Accessories,1.1501,71.48,synced,47:33.2
NR4824,0662774041278,,656660,Signal Repeaters,1.1251,151.33,synced,47:34.2
NR4899,0195892105794,,ING-NR4899,Modems,1.08,233.05,synced,47:34.7
NR5013,0195174092156,,ING-NR5013,Computer Monitors,1.06,1667.06,synced,47:35.2
NR6565,0745883879564,,ING-NR6565,Headphones,1.1499,30.99,synced,07:54.9
NR6566,0745883879540,,ING-NR6566,Headphones,1.1501,29.99,synced,46:38.2
NR6572,0745883887736,,ING-NR6572,Device-Specific Electronics Chargers,1.15,49.99,synced,47:35.7
NR6598,0012502667988,,ING-NR6598,Printers & All-in-Ones,1.15,439.99,synced,47:36.2
NR6599,0012502670612,,ING-NR6599,Printers & All-in-Ones,1.15,489.99,synced,46:38.7
NR8981,0824142378267,,ING-NR8981,Laptop Computers,1.06,914.99,synced,47:37.2
NR8984,0824142382288,,ING-NR8984,Laptop Computers,1.06,950.23,synced,46:39.1
NR9021,0822088101826,,710063,Computer Patch Panels,1.15,54.38,synced,47:38.2
NS0178,0065030911030,,ING-NS0178,Network Cards,1.15,38.22,synced,47:39.2
NS0180,0065030911863,,ING-NS0180,Computer Cables,1.1502,8.99,synced,47:37.8
NS0182,0065030901239,,ING-NS0182,TV & Monitor Mounts,1.1499,34.99,synced,47:36.7
NS0183,0065030911023,,ING-NS0183,Network Cards,1.15,37.8,synced,47:38.7
NS0184,0065030907071,,ING-NS0184,Cable Connectors,1.1503,9.9,synced,36:04.3
NS0638,0606449170504,,ING-NS0638,Network Routers,1.0957,299,synced,36:18.4
NS0642,0606449170283,,ING-NS0642,Network Routers,1.1063,189,synced,46:40.1
NS0644,0606449172041,,ING-NS0644,Network Routers,1.0927,551.36,synced,46:41.2
NS1816,0840283915338,,ING-NS1816,Cell Phone Cases,1.1499,32.68,synced,36:17.8
NS1824,0840283914348,,ING-NS1824,Cell Phone Cases,1.15,32.48,synced,46:39.6
NS1826,0840283914232,,ING-NS1826,Cell Phone Cases,1.1501,19.98,synced,47:40.2
NS1829,0840283915130,,ING-NS1829,Cell Phone Cases,1.1501,24.98,synced,36:17.3
NS1861,0840283915697,,ING-NS1861,Electronics Film Protectors,1.1501,29.98,synced,46:40.7
NS1893,0840283914157,,ING-NS1893,Cell Phone Cases,1.15,32.48,synced,47:40.7
NS1904,0840283914171,,ING-NS1904,Cell Phone Cases,1.1501,32.48,synced,47:39.7
NS1922,0840283911606,,ING-NS1922,Electronics Docks & Cradles,1.1398,84.95,synced,46:41.6
NS1953,0840283916328,,ING-NS1953,Computer Cables,1.15,39.95,synced,47:41.7
NS2926,0793442021176,,ING-NS2926,"Tablet Holders, Carriers & Cases",1.15,64.12,synced,46:42.6
NS3149,0198155317712,,ING-NS3149,Desktop Computers,1.06,1195.75,synced,46:42.1
NS3484,0810052980454,,ING-NS3484,Computer Keyboards,1.1048,259.99,synced,46:43.2
NS3725,0757120507666,,700201,Network Cables,1.1499,29.37,synced,47:42.7
NS3726,0757120507604,,701166,Network Cables,1.1502,25.21,synced,47:41.2
NS3727,0757120041276,,136324,Network Cables,1.1496,15.77,synced,47:42.2
NS3811,0196388431069,,ING-NS3811,Tablet Computers,1.06,1617.74,synced,46:44.7
NS3969,0097855199942,,ING-NS3969,Computer Keyboard & Mouse Sets,1.15,65.95,synced,47:46.2
NS3971,0097855199843,,ING-NS3971,Computer Keyboard & Mouse Sets,1.15,57.99,synced,46:43.7
NS3973,0097855198808,,ING-NS3973,Computer Mice,1.1501,44.05,synced,36:19.3
NS3974,0097855199812,,ING-NS3974,Computer Keyboards,1.15,69.99,synced,36:18.8
NS3975,0097855196415,,ING-NS3975,Webcams,1.0893,858.09,synced,47:44.7
NS3976,0097855199850,,ING-NS3976,Computer Keyboard & Mouse Sets,1.15,57.99,synced,47:47.2
NS3977,0097855199713,,ING-NS3977,Computer Keyboards,1.15,65.21,synced,47:43.7
NS3978,0097855199829,,ING-NS3978,Computer Keyboards,1.15,40.38,synced,47:43.2
NS3980,0097855199706,,ING-NS3980,Computer Keyboards,1.15,39.98,synced,47:46.7
NS4244,0196388433339,,ING-NS4244,Tablet Computers,1.06,1631.73,synced,46:45.7
NS4781,0633886017307,,ING-NS4781,Cell Phone Cases,1.15,34.86,synced,46:45.2
NS5023,0840283919497,,ING-NS5023,Electronics Docks & Cradles,1.1234,161.16,synced,47:45.7
NS5158,0065030905473,,ING-NS5158,Memory Card Readers,1.15,67.71,synced,46:46.2
NS5159,0065030900911,,ING-NS5159,Power Distribution Units,1.15,64.99,synced,46:44.1
NS5247,0757120007104,,154923,Network Cables,1.15,17.81,synced,47:45.2
NS5347,0886734897228,,ING-SL4859,Device-Specific Electronics Chargers,1.1501,55.92,synced,47:44.2
NS7898,0065030904469,,ING-NS7898,Multimeters,1.1501,42.6,synced,47:49.2
NS8325,9.35078E+12,,ING-NS8325,Device-Specific Electronics Chargers,1.15,93.99,synced,46:46.7
NS8326,9.35078E+12,,ING-NS8326,Laptop Docking Stations,1.1024,264.62,synced,36:19.8
NS8328,9.35078E+12,,ING-NS8328,Cigarette Lighter Adapters,1.1499,43.43,synced,46:47.7
NS8329,9.35078E+12,,ING-NS8329,Portable Power Packs,1.1205,226.58,synced,36:20.3
NS8331,9.35078E+12,,ING-NS8331,Laptop Docking Stations,1.1397,84.95,synced,46:48.2
NS8333,9.35078E+12,,ING-NS8333,Laptop Docking Stations,1.1272,117.71,synced,47:49.7
NS8339,9.35078E+12,,ING-NS8339,Device-Specific Electronics Chargers,1.1397,160.58,synced,47:47.7
NS8340,9.35078E+12,,ING-NS8340,Cigarette Lighter Adapters,1.1499,46.03,synced,47:48.7
NS8341,9.35078E+12,,ING-NS8341,Laptop Docking Stations,1.1272,113.34,synced,47:48.2
NS9258,0195133181976,,ING-NS9258,Computer Monitors,1.06,274.96,synced,46:47.2
